STOP_FRISK_DATE_STOP_FRISK_TIME,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_PRECINCT,PHYSICAL_FORCE_USED_TOTAL,PHYSICAL_FORCE_USED_TF,AGE_CATEGORY,TOTAL_STOPS,SUSPECT_NOT_ARRESTED_FLAG
2021-01-10 00:25:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,40,MALE,BLACK,48,2,True,Thirtyeight-Above,1,0
2021-01-10 00:40:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,18,MALE,BLACK,75,1,True,Twenty and Under,1,0
2021-01-10 02:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,BLACK,67,1,True,Twentyeight-Thirtyeight,1,1
2021-01-10 03:57:00,BURGLARY,1,0,0,0,0,0,1,0,29,MALE,BLACK,112,1,True,Twentyeight-Thirtyeight,1,0
2021-01-10 12:32:00,ROBBERY,1,0,0,0,0,0,1,0,59,MALE,BLACK,88,1,True,Thirtyeight-Above,1,0
2021-01-10 16:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,26,MALE,WHITE HISPANIC,52,1,True,Twentyone-Twentyeight,1,1
2021-01-10 16:35:00,MENACING,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,75,1,True,UNKNOWN,1,1
2021-01-10 17:01:00,ASSAULT,0,0,1,0,0,0,0,0,23,MALE,WHITE HISPANIC,66,1,True,Twentyone-Twentyeight,1,1
2021-01-10 18:15:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,21,MALE,BLACK,40,2,True,Twentyone-Twentyeight,1,0
2021-01-10 18:38:00,BURGLARY,0,0,0,0,0,0,1,0,14,MALE,WHITE HISPANIC,25,1,True,Twenty and Under,1,1
2021-01-10 21:52:00,GRAND LARCENY,0,0,0,0,0,0,1,0,30,MALE,BLACK,14,1,True,Twentyeight-Thirtyeight,1,1
2021-01-10 22:37:00,CRIMINAL POSSESION OF STOLEN PROPERTY,0,0,0,0,0,0,1,0,17,FEMALE,BLACK,112,1,True,Twenty and Under,1,1
2021-01-10 22:53:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,40,MALE,BLACK,63,1,True,Thirtyeight-Above,1,1
2021-01-10 23:55:00,BURGLARY,0,0,0,0,0,0,1,0,27,MALE,BLACK,13,1,True,Twentyone-Twentyeight,1,1
2021-01-11 00:00:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,26,MALE,BLACK,47,1,True,Twentyone-Twentyeight,1,1
2021-01-11 01:15:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,19,MALE,BLACK,73,1,True,Twenty and Under,1,0
2021-01-11 01:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,73,1,True,Twenty and Under,1,1
2021-01-11 01:22:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,24,MALE,BLACK,47,1,True,Twentyone-Twentyeight,1,1
2021-01-11 02:24:00,BURGLARY,0,0,0,0,0,0,1,0,20,MALE,W. ASIAN,61,1,True,Twenty and Under,1,1
2021-01-11 02:44:00,CRIMINAL TRESPASS,1,0,0,0,0,0,1,0,34,MALE,BLACK,112,1,True,Twentyeight-Thirtyeight,1,0
2021-01-11 03:50:00,ASSAULT,1,0,1,0,0,0,1,0,50,MALE,W. ASIAN,121,2,True,Thirtyeight-Above,1,0
2021-01-11 04:18:00,BURGLARY,0,0,0,0,0,0,1,0,51,MALE,WHITE,13,1,True,Thirtyeight-Above,1,1
2021-01-11 05:05:00,CRIMINAL MISCHIEF,1,0,0,0,0,0,1,0,59,MALE,WHITE HISPANIC,72,1,True,Thirtyeight-Above,1,0
2021-01-11 09:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,BLACK,90,1,True,Twentyeight-Thirtyeight,1,1
2021-01-11 10:47:00,PETIT LARCENY,0,0,0,0,0,0,1,0,30,MALE,WHITE HISPANIC,110,1,True,Twentyeight-Thirtyeight,1,1
2021-01-11 12:56:00,PETIT LARCENY,0,0,0,0,0,0,1,0,22,MALE,BLACK,84,1,True,Twentyone-Twentyeight,1,1
2021-01-11 14:18:00,ASSAULT,1,0,0,0,0,0,1,0,19,MALE,BLACK,103,1,True,Twenty and Under,1,0
2021-01-11 14:18:00,ASSAULT,0,0,0,0,0,0,1,0,18,MALE,BLACK,103,1,True,Twenty and Under,1,1
2021-01-11 16:46:00,CRIMINAL TRESPASS,1,0,0,0,0,0,1,0,18,MALE,BLACK,28,1,True,Twenty and Under,1,0
2021-01-11 16:52:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,0,0,25,MALE,BLACK,77,1,True,Twentyone-Twentyeight,1,1
2021-01-11 21:08:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,27,MALE,BLACK HISPANIC,83,1,True,Twentyone-Twentyeight,1,1
2021-01-11 21:40:00,PETIT LARCENY,1,0,0,0,0,0,1,0,26,FEMALE,WHITE,13,1,True,Twentyone-Twentyeight,1,0
2021-01-11 21:44:00,ROBBERY,1,0,1,0,0,0,1,0,64,MALE,BLACK,112,2,True,Thirtyeight-Above,1,0
2021-01-12 01:40:00,MURDER,1,0,1,0,0,0,0,0,19,MALE,BLACK,25,1,True,Twenty and Under,1,0
2021-01-12 01:48:00,BURGLARY,0,0,0,0,0,0,1,0,58,MALE,WHITE HISPANIC,13,1,True,Thirtyeight-Above,1,1
2021-01-12 02:30:00,PETIT LARCENY,0,0,0,0,0,0,1,0,22,FEMALE,WHITE HISPANIC,52,1,True,Twentyone-Twentyeight,1,1
2021-01-12 02:30:00,PETIT LARCENY,0,0,0,0,0,0,1,0,20,MALE,WHITE HISPANIC,52,1,True,Twenty and Under,1,1
2021-01-12 04:54:00,MENACING,0,0,0,0,0,0,1,0,35,MALE,BLACK,19,1,True,Twentyeight-Thirtyeight,1,1
2021-01-12 06:14:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,61,MALE,BLACK,13,1,True,Thirtyeight-Above,1,1
2021-01-12 10:05:00,PETIT LARCENY,0,0,0,0,0,0,1,0,35,MALE,BLACK,71,1,True,Twentyeight-Thirtyeight,1,1
2021-01-12 13:58:00,ASSAULT,1,0,0,0,0,0,1,0,26,MALE,WHITE,61,1,True,Twentyone-Twentyeight,1,0
2021-01-12 18:10:00,ROBBERY,0,0,0,0,0,0,1,0,22,FEMALE,WHITE HISPANIC,49,1,True,Twentyone-Twentyeight,1,1
2021-01-12 18:35:00,GRAND LARCENY,0,0,0,0,0,0,1,0,30,MALE,BLACK,14,1,True,Twentyeight-Thirtyeight,1,1
2021-01-12 19:30:00,GRAND LARCENY AUTO,1,0,0,0,0,0,1,0,26,MALE,BLACK,44,1,True,Twentyone-Twentyeight,1,0
2021-01-12 19:49:00,ROBBERY,1,0,0,0,0,0,1,0,16,MALE,BLACK,45,1,True,Twenty and Under,1,0
2021-01-12 19:52:00,ASSAULT,1,0,0,0,0,0,1,0,17,FEMALE,BLACK,23,1,True,Twenty and Under,1,0
2021-01-12 19:52:00,ASSAULT,1,0,0,0,0,0,1,0,15,FEMALE,BLACK,23,1,True,Twenty and Under,1,0
2021-01-12 20:05:00,CRIMINAL TRESPASS,1,0,0,0,0,0,1,0,31,MALE,BLACK,40,1,True,Twentyeight-Thirtyeight,1,0
2021-01-12 21:08:00,CRIMINAL TRESPASS,1,0,0,0,0,0,1,0,39,MALE,BLACK HISPANIC,26,1,True,Thirtyeight-Above,1,0
2021-01-12 21:08:00,CRIMINAL TRESPASS,0,0,0,0,0,0,1,0,UNKNOWN,FEMALE,WHITE HISPANIC,26,1,True,UNKNOWN,1,1
2021-01-12 21:44:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,59,MALE,BLACK HISPANIC,5,1,True,Thirtyeight-Above,1,1
2021-01-12 22:05:00,ROBBERY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,52,1,True,UNKNOWN,1,1
2021-01-12 22:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,24,MALE,BLACK,32,1,True,Twentyone-Twentyeight,1,1
2021-01-12 22:55:00,MENACING,0,0,1,0,0,0,0,0,28,MALE,BLACK,19,1,True,Twentyone-Twentyeight,1,1
2021-01-13 00:56:00,CRIMINAL MISCHIEF,1,0,0,0,0,0,1,0,24,MALE,WHITE HISPANIC,46,1,True,Twentyone-Twentyeight,1,0
2021-01-13 01:45:00,PETIT LARCENY,1,0,1,0,0,0,1,0,27,MALE,WHITE,72,2,True,Twentyone-Twentyeight,1,0
2021-01-13 02:09:00,MAKING GRAFFITI,1,0,0,0,0,0,1,0,46,MALE,WHITE,94,1,True,Thirtyeight-Above,1,0
2021-01-13 02:09:00,MAKING GRAFFITI,1,0,0,0,0,0,1,0,36,MALE,WHITE,94,1,True,Twentyeight-Thirtyeight,1,0
2021-01-13 02:34:00,BURGLARY,1,0,1,0,0,0,1,0,26,MALE,WHITE HISPANIC,48,2,True,Twentyone-Twentyeight,1,0
2021-01-13 07:43:00,MENACING,0,0,0,0,0,0,1,0,32,FEMALE,BLACK,48,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 10:03:00,PETIT LARCENY,0,0,0,0,0,0,1,0,30,MALE,BLACK,46,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 12:42:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,33,MALE,WHITE HISPANIC,46,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 13:22:00,PETIT LARCENY,0,0,0,0,0,0,1,0,35,MALE,BLACK HISPANIC,108,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 13:43:00,PETIT LARCENY,0,0,0,0,0,0,1,0,53,MALE,WHITE,5,1,True,Thirtyeight-Above,1,1
2021-01-13 16:30:00,PETIT LARCENY,0,0,0,0,0,0,1,0,23,MALE,WHITE HISPANIC,34,1,True,Twentyone-Twentyeight,1,1
2021-01-13 17:04:00,BURGLARY,0,0,0,0,0,0,1,0,16,MALE,WHITE HISPANIC,49,1,True,Twenty and Under,1,1
2021-01-13 17:04:00,BURGLARY,0,0,0,0,0,0,1,0,16,MALE,WHITE HISPANIC,49,1,True,Twenty and Under,1,1
2021-01-13 17:36:00,CRIMINAL POSSESION OF WEAPON,0,0,1,0,0,0,1,0,17,MALE,BLACK HISPANIC,40,2,True,Twenty and Under,1,1
2021-01-13 17:47:00,OTHER,0,0,0,0,0,0,1,0,32,MALE,BLACK HISPANIC,109,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 18:23:00,OTHER,0,1,1,0,0,0,1,0,26,MALE,WHITE HISPANIC,28,2,True,Twentyone-Twentyeight,1,1
2021-01-13 19:15:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,FEMALE,BLACK,75,1,True,UNKNOWN,1,1
2021-01-13 19:27:00,GRAND LARCENY,0,0,0,0,0,0,1,0,25,MALE,BLACK,46,1,True,Twentyone-Twentyeight,1,1
2021-01-13 21:57:00,GRAND LARCENY AUTO,0,0,1,0,0,0,0,0,33,MALE,BLACK,83,1,True,Twentyeight-Thirtyeight,1,1
2021-01-13 22:30:00,ASSAULT,0,0,0,0,0,0,1,0,20,MALE,BLACK,9,1,True,Twenty and Under,1,1
2021-01-13 23:40:00,BURGLARY,1,0,1,0,0,0,1,0,40,MALE,WHITE,20,2,True,Thirtyeight-Above,1,0
2021-01-14 02:40:00,MENACING,1,0,0,0,0,0,1,0,31,MALE,BLACK HISPANIC,18,1,True,Twentyeight-Thirtyeight,1,0
2021-01-14 02:48:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,34,MALE,BLACK,28,1,True,Twentyeight-Thirtyeight,1,1
2021-01-14 06:01:00,ROBBERY,0,0,0,0,0,0,1,0,30,MALE,BLACK,14,1,True,Twentyeight-Thirtyeight,1,1
2021-01-14 08:14:00,BURGLARY,1,0,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,46,1,True,Thirtyeight-Above,1,0
2021-01-14 08:35:00,ASSAULT,1,0,0,0,0,0,1,0,28,MALE,BLACK,101,1,True,Twentyone-Twentyeight,1,0
2021-01-14 14:20:00,PETIT LARCENY,1,0,0,0,0,0,1,0,34,MALE,WHITE HISPANIC,104,1,True,Twentyeight-Thirtyeight,1,0
2021-01-14 14:55:00,GRAND LARCENY,0,0,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,41,1,True,Thirtyeight-Above,1,1
2021-01-14 16:05:00,BURGLARY,1,0,0,0,0,0,1,0,47,MALE,BLACK,71,1,True,Thirtyeight-Above,1,0
2021-01-14 16:44:00,PETIT LARCENY,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,20,1,True,UNKNOWN,1,1
2021-01-14 17:42:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,14,MALE,WHITE HISPANIC,43,1,True,Twenty and Under,1,1
2021-01-14 17:43:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,43,1,True,Twenty and Under,1,1
2021-01-14 19:35:00,ROBBERY,0,0,0,0,0,0,1,0,16,FEMALE,BLACK HISPANIC,70,1,True,Twenty and Under,1,1
2021-01-14 19:50:00,ASSAULT,1,0,1,0,0,0,1,0,57,MALE,BLACK,41,2,True,Thirtyeight-Above,1,0
2021-01-14 20:05:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,0,0,19,MALE,BLACK,9,1,True,Twenty and Under,1,0
2021-01-14 21:00:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,UNKNOWN,MALE,WHITE,43,1,True,UNKNOWN,1,1
2021-01-14 21:36:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,25,FEMALE,BLACK,47,1,True,Twentyone-Twentyeight,1,1
2021-01-14 21:37:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,47,1,True,UNKNOWN,1,1
2021-01-14 21:50:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,30,MALE,BLACK,77,1,True,Twentyeight-Thirtyeight,1,1
2021-01-14 22:10:00,PETIT LARCENY,1,0,0,0,0,0,1,0,17,MALE,BLACK HISPANIC,72,1,True,Twenty and Under,1,0
2021-01-14 22:10:00,PETIT LARCENY,1,0,0,0,0,0,1,0,16,MALE,BLACK,72,1,True,Twenty and Under,1,0
2021-01-14 23:10:00,CRIMINAL SALE OF CONTROLLED SUBSTANCE,0,0,0,0,0,0,1,0,44,MALE,BLACK,28,1,True,Thirtyeight-Above,1,1
2021-01-14 23:10:00,BURGLARY,1,0,0,0,0,0,1,0,41,MALE,WHITE,62,1,True,Thirtyeight-Above,1,0
2021-01-15 00:40:00,OTHER,1,0,1,0,0,0,1,0,63,MALE,WHITE HISPANIC,115,2,True,Thirtyeight-Above,1,0
2021-01-15 00:42:00,UNAUTHORIZED USE OF A VEHICLE,1,0,0,0,0,0,1,0,26,MALE,WHITE HISPANIC,110,1,True,Twentyone-Twentyeight,1,0
2021-01-15 01:30:00,ROBBERY,0,0,0,0,0,0,1,0,20,MALE,BLACK HISPANIC,110,1,True,Twenty and Under,1,1
2021-01-15 01:36:00,BURGLARY,0,0,1,0,0,0,1,0,28,MALE,WHITE HISPANIC,52,2,True,Twentyone-Twentyeight,1,1
2021-01-15 01:53:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,26,MALE,WHITE HISPANIC,40,2,True,Twentyone-Twentyeight,1,0
2021-01-15 01:53:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,40,1,True,Twentyone-Twentyeight,1,1
2021-01-15 01:53:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,27,MALE,WHITE HISPANIC,40,1,True,Twentyone-Twentyeight,1,1
2021-01-15 02:25:00,ROBBERY,0,0,1,0,0,0,1,0,17,MALE,BLACK,46,2,True,Twenty and Under,1,1
2021-01-15 02:25:00,ROBBERY,0,0,1,0,0,0,1,0,17,MALE,BLACK,46,2,True,Twenty and Under,1,1
2021-01-15 03:04:00,MENACING,1,0,1,0,0,0,1,0,27,MALE,BLACK,48,2,True,Twentyone-Twentyeight,1,0
2021-01-15 03:15:00,PETIT LARCENY,1,0,0,0,0,0,1,0,50,MALE,BLACK,20,1,True,Thirtyeight-Above,1,0
2021-01-15 03:39:00,BURGLARY,0,0,0,0,0,0,1,0,21,MALE,BLACK HISPANIC,13,1,True,Twentyone-Twentyeight,1,1
2021-01-15 09:05:00,BURGLARY,0,1,0,0,0,0,1,0,53,MALE,BLACK,32,1,True,Thirtyeight-Above,1,1
2021-01-15 09:05:00,BURGLARY,0,1,0,0,0,0,1,0,53,MALE,BLACK,32,1,True,Thirtyeight-Above,1,1
2021-01-15 09:05:00,BURGLARY,0,1,0,0,0,0,0,0,40,FEMALE,BLACK,32,0,False,Thirtyeight-Above,1,1
2021-01-15 09:19:00,PETIT LARCENY,1,0,0,0,0,0,1,0,51,MALE,BLACK,112,1,True,Thirtyeight-Above,1,0
2021-01-15 09:55:00,PETIT LARCENY,1,0,0,0,0,0,1,0,51,MALE,BLACK,79,1,True,Thirtyeight-Above,1,0
2021-01-15 11:50:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,55,MALE,BLACK,111,1,True,Thirtyeight-Above,1,1
2021-01-15 12:37:00,ROBBERY,0,0,0,0,0,0,1,0,45,MALE,BLACK,84,1,True,Thirtyeight-Above,1,1
2021-01-15 15:30:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,27,MALE,BLACK,40,1,True,Twentyone-Twentyeight,1,1
2021-01-15 16:10:00,PETIT LARCENY,1,0,0,0,0,0,1,0,44,MALE,BLACK,67,1,True,Thirtyeight-Above,1,0
2021-01-15 16:24:00,GRAND LARCENY,0,0,0,0,0,0,1,0,30,MALE,WHITE,19,1,True,Twentyeight-Thirtyeight,1,1
2021-01-15 16:35:00,PETIT LARCENY,1,0,0,0,1,0,1,0,UNKNOWN,MALE,BLACK,63,2,True,UNKNOWN,1,0
2021-01-15 18:55:00,CRIMINAL POSSESION OF WEAPON,0,1,1,0,0,0,1,0,33,MALE,BLACK,113,2,True,Twentyeight-Thirtyeight,1,1
2021-01-15 19:30:00,ROBBERY,0,0,0,0,0,0,1,0,15,MALE,BLACK,88,1,True,Twenty and Under,1,1
2021-01-15 19:30:00,ROBBERY,0,0,0,0,0,0,1,0,15,MALE,BLACK,88,1,True,Twenty and Under,1,1
2021-01-15 19:30:00,ROBBERY,0,0,0,0,0,0,1,0,17,MALE,BLACK,88,1,True,Twenty and Under,1,1
2021-01-15 19:30:00,ROBBERY,0,0,0,0,0,0,1,0,15,MALE,BLACK,88,1,True,Twenty and Under,1,1
2021-01-15 19:54:00,GRAND LARCENY,0,0,0,0,0,0,1,0,20,MALE,BLACK,84,1,True,Twenty and Under,1,1
2021-01-15 20:25:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,15,MALE,WHITE HISPANIC,77,1,True,Twenty and Under,1,0
2021-01-15 21:40:00,ASSAULT,1,0,0,0,0,0,1,0,44,MALE,WHITE HISPANIC,121,1,True,Thirtyeight-Above,1,0
2021-01-15 22:05:00,BURGLARY,1,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,67,1,True,UNKNOWN,1,0
2021-01-15 23:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,103,1,True,UNKNOWN,1,1
2021-01-16 00:30:00,BURGLARY,0,0,0,0,0,0,1,0,55,MALE,BLACK,79,1,True,Thirtyeight-Above,1,1
2021-01-16 01:20:00,ASSAULT,1,0,0,0,0,0,1,0,42,MALE,BLACK HISPANIC,42,1,True,Thirtyeight-Above,1,0
2021-01-16 01:22:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,38,MALE,WHITE,114,1,True,Twentyeight-Thirtyeight,1,1
2021-01-16 07:40:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,WHITE HISPANIC,79,1,True,UNKNOWN,1,1
2021-01-16 10:53:00,PETIT LARCENY,1,0,1,0,0,0,0,0,31,FEMALE,WHITE HISPANIC,19,1,True,Twentyeight-Thirtyeight,1,0
2021-01-16 12:19:00,PETIT LARCENY,0,0,0,0,0,0,1,0,29,MALE,WHITE HISPANIC,32,1,True,Twentyeight-Thirtyeight,1,1
2021-01-16 12:51:00,ASSAULT,0,0,0,0,0,0,1,0,38,MALE,WHITE HISPANIC,67,1,True,Twentyeight-Thirtyeight,1,1
2021-01-16 13:15:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,21,MALE,BLACK,25,1,True,Twentyone-Twentyeight,1,0
2021-01-16 13:34:00,GRAND LARCENY,1,0,0,0,0,0,1,0,63,MALE,BLACK HISPANIC,72,1,True,Thirtyeight-Above,1,0
2021-01-16 16:30:00,CRIMINAL MISCHIEF,1,0,1,0,0,0,0,0,28,MALE,BLACK,63,1,True,Twentyone-Twentyeight,1,0
2021-01-16 17:03:00,OTHER,0,0,0,0,0,0,1,0,29,MALE,BLACK HISPANIC,50,1,True,Twentyeight-Thirtyeight,1,1
2021-01-16 17:30:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,24,MALE,BLACK,47,1,True,Twentyone-Twentyeight,1,0
2021-01-16 17:30:00,CRIMINAL POSSESION OF WEAPON,1,0,1,0,0,0,1,0,26,MALE,BLACK,47,2,True,Twentyone-Twentyeight,1,0
2021-01-16 18:45:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,34,MALE,BLACK HISPANIC,23,1,True,Twentyeight-Thirtyeight,1,1
2021-01-16 20:51:00,CRIMINAL MISCHIEF,1,0,0,0,0,0,1,0,40,MALE,WHITE,7,1,True,Thirtyeight-Above,1,0
2021-01-16 21:13:00,CRIMINAL POSSESION OF WEAPON,1,0,0,0,0,0,1,0,41,MALE,BLACK,73,1,True,Thirtyeight-Above,1,0
2021-01-16 21:35:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,UNKNOWN,75,1,True,UNKNOWN,1,1
2021-01-16 21:48:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,13,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-01-16 21:57:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,18,MALE,BLACK,75,1,True,Twenty and Under,1,1
2021-01-16 23:35:00,RECKLESS ENDANGERMENT,0,0,0,0,0,0,1,0,19,MALE,WHITE,10,1,True,Twenty and Under,1,1
2021-01-17 01:45:00,ASSAULT,0,0,1,0,0,0,0,0,32,MALE,BLACK,121,1,True,Twentyeight-Thirtyeight,1,1
2021-01-17 01:45:00,ASSAULT,0,0,0,0,0,0,1,0,60,MALE,BLACK,121,1,True,Thirtyeight-Above,1,1
2021-01-17 02:18:00,OTHER,1,0,1,0,0,0,1,0,19,MALE,BLACK,105,2,True,Twenty and Under,1,0
2021-01-17 02:28:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,75,1,True,UNKNOWN,1,1
2021-01-17 03:03:00,CRIMINAL POSSESION OF WEAPON,0,1,0,0,0,0,1,0,40,MALE,WHITE HISPANIC,34,1,True,Thirtyeight-Above,1,1
2021-01-17 04:45:00,PETIT LARCENY,1,0,1,0,0,0,0,0,22,MALE,BLACK HISPANIC,41,1,True,Twentyone-Twentyeight,1,0
2021-01-17 05:42:00,GRAND LARCENY,1,0,0,0,0,0,1,0,26,MALE,BLACK,14,1,True,Twentyone-Twentyeight,1,0
2021-01-17 12:10:00,MENACING,0,0,1,0,0,0,0,0,26,MALE,BLACK,123,1,True,Twentyone-Twentyeight,1,1
2021-01-17 12:10:00,MENACING,0,0,1,0,0,0,0,0,27,MALE,BLACK,123,1,True,Twentyone-Twentyeight,1,1
2021-01-17 14:00:00,GRAND LARCENY AUTO,0,0,0,0,0,0,1,0,31,FEMALE,BLACK HISPANIC,34,1,True,Twentyeight-Thirtyeight,1,1
2021-01-17 15:05:00,CRIMINAL MISCHIEF,1,0,0,0,0,0,1,0,19,MALE,BLACK,100,1,True,Twenty and Under,1,0
2021-01-17 16:20:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,35,MALE,BLACK,43,1,True,Twentyeight-Thirtyeight,1,1
2021-01-17 16:21:00,OTHER,0,0,0,0,0,0,1,0,UNKNOWN,MALE,BLACK,79,1,True,UNKNOWN,1,1
2021-01-17 16:51:00,ROBBERY,1,0,0,0,0,0,1,0,53,MALE,BLACK,88,1,True,Thirtyeight-Above,1,0
2021-01-17 16:51:00,ROBBERY,1,0,1,0,0,0,1,0,24,MALE,BLACK,88,2,True,Twentyone-Twentyeight,1,0
2021-01-17 18:38:00,PETIT LARCENY,1,0,0,0,0,0,1,0,50,FEMALE,BLACK,67,1,True,Thirtyeight-Above,1,0
2021-01-17 20:49:00,PETIT LARCENY,0,0,0,0,0,0,1,0,40,FEMALE,BLACK,42,1,True,Thirtyeight-Above,1,1
2021-01-17 20:49:00,MENACING,1,0,0,0,0,0,1,0,40,FEMALE,BLACK,42,1,True,Thirtyeight-Above,1,0
2021-01-17 21:18:00,GRAND LARCENY,0,0,0,0,0,0,1,0,22,MALE,BLACK HISPANIC,50,1,True,Twentyone-Twentyeight,1,1
2021-01-17 21:54:00,ASSAULT,0,0,0,0,0,0,1,0,28,MALE,BLACK,10,1,True,Twentyone-Twentyeight,1,1
2021-01-18 00:02:00,BURGLARY,1,0,0,0,0,0,1,0,45,MALE,WHITE,17,1,True,Thirtyeight-Above,1,0
2021-01-18 00:41:00,CRIMINAL MISCHIEF,1,1,1,0,0,0,1,0,28,MALE,WHITE HISPANIC,76,2,True,Twentyone-Twentyeight,1,0
2021-01-18 03:00:00,ASSAULT,0,0,0,0,0,0,1,0,43,MALE,W. ASIAN,120,1,True,Thirtyeight-Above,1,1
2021-01-18 05:17:00,ROBBERY,0,1,1,0,1,0,1,0,UNKNOWN,MALE,BLACK,75,3,True,UNKNOWN,1,1
2021-01-18 10:58:00,PETIT LARCENY,1,0,0,0,0,0,1,0,59,MALE,BLACK,23,1,True,Thirtyeight-Above,1,0
2021-01-18 12:37:00,CRIMINAL POSSESION OF WEAPON,0,0,0,0,0,0,1,0,32,MALE,WHITE HISPANIC,67,1,True,Twentyeight-Thirtyeight,1,1
2021-01-18 13:12:00,PETIT LARCENY,1,0,0,0,0,0,1,0,43,MALE,BLACK,102,1,True,Thirtyeight-Above,1,0
2021-01-18 13:23:00,MENACING,0,0,0,0,0,0,1,0,39,MALE,WHITE HISPANIC,46,1,True,Thirtyeight-Above,1,1
